portfolio_id,date,portfolio_value,return_percentage,benchmark_return,net_inflows,net_outflows
3758,2023-04-23,356220.89,5.64,4.93,13630.96,1501.86
8032,2024-08-14,317422.24,17.04,16.08,6970.12,6939.35
3862,2022-11-25,210663.8,14.96,13.58,1487.77,17093.94
5158,2022-11-26,130965.62,2.48,2.76,13994.22,8960.38
4843,2023-11-02,221855.66,-2.87,-2.66,6382.12,13355.12
4705,2023-08-09,214954.39,-7.85,-8.61,3545.37,6503.39
8975,2023-05-13,465529.07,-7.6,-9.02,5724.1,13332.69
8503,2022-11-10,287065.25,-0.47,-0.51,43.04,19136.59
8996,2023-08-26,13198.59,10.78,10.43,14635.73,15314.44
6444,2023-07-18,19925.26,5.63,6.01,12023.8,13227.51
5158,2023-07-10,59807.45,11.38,12.77,16331.83,2870.46
5646,2023-12-13,99365.94,6.8,7.83,1366.77,17018.79
6240,2023-10-26,65824.3,-5.44,-4.77,19542.47,15951.99
7654,2024-05-08,483629.97,6.18,5.05,19691.65,16.93
1280,2023-05-03,206399.19,-7.38,-6.25,1075.17,6408.52
1410,2023-11-13,497415.55,15.85,15.0,5048.94,8985.81
7270,2024-05-04,31703.75,-5.53,-6.28,10157.28,1345.71
2253,2023-12-28,145249.87,16.64,18.67,17058.59,19353.98
3504,2024-05-04,425097.28,-2.54,-2.28,10655.66,10639.69
9575,2023-08-20,51877.83,-3.41,-3.14,8548.61,6993.46
2382,2023-05-25,49861.7,14.51,15.51,341.49,2320.74
1204,2023-07-12,488887.22,-1.26,-1.25,9889.26,6250.93
1405,2024-07-15,88906.89,8.01,7.2,7715.01,10023.73
6297,2024-03-20,302132.94,-3.48,-3.83,13047.95,12188.77
8996,2022-11-21,335700.65,-0.48,-0.39,16710.77,5922.59
9733,2023-05-17,15470.16,14.2,14.99,19881.93,1850.78
2696,2024-06-01,78507.37,5.49,6.44,14929.17,13728.38
4157,2023-07-11,280942.71,-5.28,-5.58,17699.16,5910.15
9044,2023-11-18,148930.86,18.25,17.49,7350.66,16556.88
3900,2023-06-11,417839.25,6.19,7.25,12244.65,12557.37
7172,2024-03-28,290126.26,10.64,10.75,7062.51,10268.44
6444,2023-12-03,428145.18,-6.44,-7.25,9337.84,13618.75
3300,2022-09-30,337217.27,5.65,6.05,7419.05,12467.16
9525,2024-08-10,137313.23,13.66,13.59,12142.54,13461.97
4007,2024-09-02,489337.46,18.02,19.44,10532.26,14834.38
5108,2023-10-29,179479.0,-0.46,-0.55,18731.86,4935.76
6263,2023-12-14,276811.36,0.55,0.55,2810.07,16512.17
2344,2022-12-01,227873.51,-1.35,-1.31,3806.63,2382.82
8661,2023-10-31,57445.94,18.03,19.88,18005.18,5074.82
1770,2023-08-18,262846.27,5.13,4.81,5962.79,15132.95
4862,2023-01-15,26095.97,17.01,18.0,5529.18,6159.8
8002,2023-06-17,233302.42,8.9,10.55,11351.53,1437.01
8356,2023-04-06,260751.07,5.65,6.53,12613.81,16667.39
9751,2024-06-26,258020.42,-9.43,-7.67,6815.6,5489.45
8371,2024-05-20,142468.87,2.23,1.84,10948.55,13252.85
9834,2024-05-26,137262.09,-0.53,-0.56,6228.36,1052.63
7858,2023-12-17,360418.82,7.27,7.86,14901.45,10936.34
4115,2024-09-10,85028.23,3.26,2.85,16082.52,4041.7
9153,2023-06-13,94039.94,8.07,9.26,2293.1,18648.48
7983,2023-10-16,481306.21,-9.85,-10.69,13599.19,11272.22
2363,2023-12-23,431243.32,3.9,3.98,12616.64,824.16
7071,2023-05-24,301161.1,-7.57,-7.83,18297.04,12991.39
6655,2024-02-16,476292.46,14.11,12.84,9773.52,8419.89
8002,2023-10-12,353534.32,13.61,12.65,3421.76,17483.26
4919,2023-04-08,73839.54,15.28,14.52,6111.49,8820.81
9063,2023-08-09,153886.35,19.14,17.21,3710.38,12309.2
2142,2024-02-15,435616.82,9.71,8.1,10119.0,19322.9
1726,2023-05-16,156031.3,19.5,16.62,3223.52,9942.22
6661,2024-08-13,161671.56,11.07,8.94,11255.73,17458.4
8313,2024-03-27,397657.55,9.94,8.42,16980.88,19786.89
4705,2022-09-28,450363.01,-6.64,-6.7,15872.44,12367.29
5136,2024-04-13,409282.25,19.69,23.34,10165.31,15190.15
8582,2024-06-26,384846.52,3.88,4.25,11508.32,2446.46
1845,2023-12-31,346516.55,12.62,13.75,6166.94,11077.61
6937,2024-05-29,135642.25,3.51,3.79,6024.76,5075.98
5227,2022-11-03,467277.14,11.26,11.7,15406.27,8900.05
1558,2023-04-30,70657.56,11.56,10.32,19335.72,8069.58
8994,2024-03-27,52799.94,-4.69,-4.4,8461.03,17512.8
1858,2022-11-23,166475.16,-4.15,-3.4,13091.79,13889.21
1138,2024-07-03,316980.7,-3.98,-4.55,474.15,324.1
6661,2024-06-27,469575.2,13.87,12.38,116.99,8509.66
5792,2024-07-26,431388.43,3.09,3.58,19500.01,15630.64
1204,2023-01-16,490424.46,1.08,1.22,7892.07,5936.23
9900,2023-01-29,123059.95,16.1,18.57,7720.13,6262.16
7948,2024-03-13,176923.91,-2.59,-3.09,7534.33,19420.07
5396,2023-05-29,25230.94,8.71,8.0,13251.7,10841.28
9353,2023-12-11,16535.77,12.68,13.73,5696.99,3152.74
5396,2023-08-24,182852.71,-1.85,-1.71,5816.27,12031.12
7258,2024-02-28,61225.9,-9.89,-8.84,19641.81,8025.61
9566,2023-09-19,324470.77,-0.94,-1.1,7800.93,15642.89
4566,2023-05-27,357908.29,13.85,11.7,1031.95,6700.0
7258,2024-07-31,40581.77,-7.33,-6.1,16792.19,2809.08
9015,2023-07-31,410897.71,13.24,10.99,2120.13,17168.14
5044,2023-08-01,85860.58,3.0,2.47,18026.72,18465.01
2131,2024-09-20,494638.91,-5.62,-4.64,6335.86,3597.86
3778,2023-08-09,352785.16,-8.82,-10.55,12369.56,1362.77
3109,2023-09-13,472530.47,16.7,13.57,146.35,14263.33
1719,2024-01-10,434040.33,6.84,7.48,937.64,16436.92
3109,2024-04-27,489155.62,-7.65,-7.3,7333.26,16892.38
1138,2024-01-14,234341.5,-0.93,-0.98,18581.11,7331.02
9834,2023-06-28,51138.76,15.33,17.15,1919.54,15835.21
9730,2023-02-25,363206.48,3.12,3.26,3220.55,15276.2
8371,2024-07-26,129027.24,14.6,16.03,7490.15,12868.22
8996,2024-04-05,432776.82,14.28,13.78,19635.33,13354.87
3900,2023-12-21,175176.12,12.84,11.01,17796.09,870.14
3302,2024-08-31,150454.31,-2.16,-1.85,6169.82,9256.81
2159,2024-02-07,499951.87,4.27,4.06,3977.09,10919.52
5559,2023-10-01,467460.9,8.75,10.4,862.94,17848.63
6297,2024-04-16,252647.5,-3.18,-3.3,6008.29,11629.53
4843,2023-05-02,356458.32,6.59,5.9,5707.54,7038.45
7691,2023-11-24,313633.93,-0.47,-0.49,18177.14,11134.56
7985,2023-12-01,412781.17,-5.75,-6.6,17119.23,11738.98
7582,2023-05-15,362378.83,7.99,7.67,17011.18,5280.98
9575,2023-09-13,349680.26,14.7,15.24,14278.84,6867.02
1405,2024-01-05,419563.33,-5.51,-5.84,9359.33,8124.05
5264,2022-10-12,496746.2,-2.84,-2.73,19652.86,9029.15
4157,2024-03-15,33163.79,2.52,2.37,2851.78,10723.63
8234,2022-10-23,401280.38,13.93,15.72,18746.62,12882.88
9757,2024-08-07,400737.1,-0.09,-0.09,18722.73,6710.91
9575,2024-08-23,151181.06,-7.44,-8.36,6849.95,5140.71
2055,2024-01-10,327303.04,19.38,20.54,10550.13,18560.47
1269,2024-05-23,182787.06,2.62,2.72,3442.15,7957.07
2461,2023-06-02,202939.17,0.73,0.87,100.43,9054.01
4993,2023-11-25,24830.31,-1.43,-1.19,18025.66,15350.02
4700,2023-11-20,476911.49,-8.1,-6.97,19108.53,5035.59
3112,2024-09-06,383640.43,8.99,7.57,9263.76,15685.92
7582,2023-06-28,97280.32,5.95,4.89,16244.26,8469.32
8353,2024-03-17,391846.66,-3.45,-3.82,18006.8,15345.82
1666,2024-01-26,165221.77,15.47,12.48,9728.2,15029.82
5792,2023-12-13,217744.03,2.67,2.61,13370.61,1666.22
1029,2024-06-05,234631.16,3.87,3.71,9659.64,4850.4
5390,2024-07-08,465297.22,9.26,9.72,6611.97,10575.61
2823,2023-06-27,324465.37,-7.2,-6.08,16069.32,4984.37
9698,2024-02-04,420265.1,11.58,10.86,6033.86,10161.31
1204,2024-08-20,266898.9,-5.68,-5.82,6298.93,3427.72
6070,2023-01-25,350814.16,14.99,15.21,4700.93,4289.83
7983,2023-02-14,324730.45,-8.82,-9.69,1965.79,4124.77
1784,2024-01-16,374686.42,7.65,6.76,6868.53,4712.49
2363,2023-03-31,222348.39,11.52,9.32,17273.26,2108.65
3112,2024-06-06,438343.67,16.02,13.47,10527.77,17800.31
8550,2024-06-04,60651.23,12.52,10.46,16278.45,19424.05
4355,2023-07-22,20298.83,4.48,4.9,6563.48,2604.54
7159,2023-11-20,111171.67,16.44,15.39,13189.63,8699.42
6297,2023-07-13,145783.48,-2.8,-2.78,5654.51,13672.6
5264,2023-05-07,265070.28,18.94,20.6,1774.18,14182.26
6937,2022-12-02,227403.88,0.48,0.46,10084.48,11643.55
3574,2023-10-24,211991.62,-1.11,-1.06,3784.7,11586.29
1858,2023-04-10,62990.01,0.0,0.0,17521.0,3787.33
1471,2024-04-22,222848.39,-9.73,-10.34,1897.73,12778.35
4877,2024-04-21,34065.88,-6.96,-6.79,16446.3,2350.09
5007,2022-10-12,13076.58,-4.09,-3.45,1968.07,11638.62
8280,2024-05-25,269241.11,-4.86,-4.99,2837.8,11431.78
9427,2023-07-31,380324.06,-3.32,-3.41,12261.4,67.2
5559,2023-05-11,364791.13,19.47,18.09,7725.0,8820.12
9353,2023-02-02,105832.51,-7.56,-7.59,15585.21,2851.95
8313,2023-05-06,302284.89,7.79,7.98,13790.4,17420.83
2159,2024-08-20,296677.06,2.47,2.32,509.56,3885.41
6218,2023-07-13,247560.35,-7.62,-8.58,9091.64,3382.95
7747,2024-09-02,62793.82,-0.6,-0.53,7876.1,11236.64
8280,2023-03-03,286639.63,9.77,11.02,11058.93,15343.7
3193,2023-02-03,234031.29,13.52,12.96,15113.44,3597.33
4957,2024-05-03,336429.11,14.89,16.46,1213.76,1375.44
6369,2022-10-19,187851.56,17.31,19.5,4410.5,3159.06
2253,2023-06-02,258754.6,1.0,0.98,9198.49,14591.68
1269,2023-07-02,223300.54,17.88,21.24,174.33,15627.55
7858,2022-12-18,399320.16,8.15,9.26,285.9,8698.56
9015,2023-10-19,241123.27,8.75,7.69,3935.51,2082.87
9866,2022-12-13,449007.93,9.05,9.93,11342.24,6318.25
8313,2024-07-05,134527.05,-3.46,-2.91,12288.33,5014.65
4355,2024-09-20,161973.31,11.65,10.91,6856.31,18153.58
5158,2022-10-12,105271.46,7.32,8.66,18485.59,12583.62
7983,2023-10-07,411968.02,9.12,8.83,14597.52,15927.03
8975,2023-09-09,364974.95,18.96,21.63,19464.44,3461.38
8371,2023-10-07,123777.91,17.35,19.15,12118.14,10825.5
9866,2024-07-13,490269.47,14.64,11.93,9636.72,19218.68
8616,2023-02-11,136881.69,19.91,18.37,7520.34,11070.58
5108,2024-04-26,67282.6,6.53,6.0,2482.75,10112.38
1558,2023-05-09,320457.87,-8.68,-9.84,5102.77,7018.56
1269,2024-06-20,17408.5,6.51,6.64,4139.07,14885.69
9733,2024-04-05,291626.44,2.46,2.42,393.96,9024.04
5264,2023-04-03,428575.13,12.9,10.66,148.54,1735.95
1483,2023-01-03,203125.31,-6.9,-7.33,1600.57,18488.64
1719,2023-04-18,473226.77,-9.47,-10.78,19717.12,3809.57
1204,2023-04-02,16853.22,15.37,16.58,12286.75,16031.27
2461,2022-11-22,30130.53,14.12,11.6,16563.43,8123.03
8002,2023-08-21,37846.36,10.5,11.74,13877.9,12597.45
8503,2024-05-03,433112.17,19.51,19.98,11337.86,3669.71
7756,2023-11-09,221587.74,12.38,12.56,17975.2,19739.32
2079,2024-03-31,299350.1,8.04,6.59,19236.62,3974.8
5631,2023-04-24,244035.9,10.02,10.81,19637.0,1128.26
7159,2023-03-12,281145.91,0.26,0.3,13744.04,8716.15
1845,2023-06-06,30225.89,12.26,14.66,5809.86,7401.73
8355,2023-10-25,203942.2,19.46,17.33,5229.2,480.15
9920,2023-06-11,151421.18,-8.7,-7.06,14564.77,17298.92
1204,2023-04-25,324710.14,19.0,19.85,3908.57,600.01
7602,2024-02-29,453591.47,-2.99,-3.45,19410.11,13088.84
1666,2023-08-31,160798.29,-8.73,-8.45,4110.26,8576.5
6258,2023-12-12,334346.18,19.54,16.51,969.76,9026.9
8975,2023-04-07,56190.6,14.63,14.21,4.86,4728.47
2235,2024-05-14,463243.14,2.69,2.86,6203.58,3688.04
1666,2023-02-11,330405.78,10.06,10.19,4446.48,8709.91
7747,2024-04-12,142569.84,-9.29,-8.86,19038.22,16193.17
9427,2024-01-31,103441.48,-0.12,-0.1,6157.36,12032.44
7756,2023-01-17,365862.93,17.41,20.69,5051.02,11061.05
2382,2023-06-24,152679.11,-9.18,-7.62,10538.17,6565.89
7159,2024-02-10,436119.92,5.3,4.59,3592.27,5741.98
8616,2024-08-08,333300.01,18.17,15.63,12405.48,16390.01
3725,2024-07-18,236413.04,0.83,0.75,10694.35,15523.0
9733,2024-07-27,230238.38,-6.45,-6.04,4674.8,16649.49
5705,2023-03-25,294232.35,8.69,7.34,11768.01,5064.75
2448,2023-12-25,180564.33,-8.7,-8.29,15795.22,14135.09
7027,2023-05-06,105608.33,0.21,0.19,17297.32,5200.47
9920,2024-07-29,245238.13,10.44,9.58,17958.98,6740.55
5646,2022-12-04,264284.42,0.45,0.4,4943.51,2828.43
7655,2024-06-05,449396.05,4.18,4.2,19266.15,3500.2
7265,2022-10-01,92272.35,2.12,2.12,24.65,11764.16
1029,2022-11-29,98434.99,5.28,5.31,17554.66,2775.68
4771,2022-12-21,274924.82,18.3,21.78,7914.56,10257.38
4351,2024-04-14,195786.81,12.51,14.64,18989.64,9659.98
4007,2022-11-19,161193.12,19.47,18.11,13526.67,2867.24
4843,2023-09-28,293077.95,18.29,20.25,18237.82,12390.16
1471,2023-12-05,30362.19,-8.28,-9.15,2635.74,10897.95
2344,2022-09-29,90831.65,2.83,2.81,1762.41,8010.57
4705,2023-09-20,52182.57,16.56,19.66,6821.31,11448.92
9236,2024-09-08,125910.27,18.32,17.1,1718.91,16820.22
7948,2024-03-09,153287.0,15.7,15.57,13229.72,7464.73
1845,2023-02-24,187641.31,8.53,8.9,5099.27,11881.05
6263,2024-02-01,348724.82,19.85,18.79,13727.34,18115.64
5663,2024-06-14,451933.12,-8.62,-7.24,12435.14,12425.77
9063,2023-07-24,90006.66,16.38,13.5,1744.72,17874.5
2439,2023-03-23,231374.37,-1.61,-1.5,7856.52,9098.43
9575,2023-09-26,385083.08,-2.96,-2.78,14385.47,6522.0
5559,2024-07-19,164998.43,-0.17,-0.2,10421.45,16313.24
4843,2023-06-07,171852.35,10.59,8.54,2778.06,9049.49
1204,2023-05-08,156294.43,8.2,6.76,11655.36,14419.42
9353,2023-08-29,43572.77,8.03,9.58,7080.92,13623.41
5110,2024-07-06,123286.25,-7.8,-9.32,12089.39,7090.68
9236,2024-07-18,78171.6,-0.58,-0.62,1429.03,18680.57
2363,2023-06-10,117529.0,12.31,10.33,18696.55,200.74
5968,2023-11-03,93225.13,19.42,17.91,1806.25,15856.18
9983,2023-12-22,137477.63,4.78,4.03,12096.5,18817.88
6240,2023-11-06,137073.36,-0.49,-0.52,8232.08,15242.39
7258,2024-01-16,386814.77,-2.85,-2.55,14035.3,12802.72
2183,2024-02-06,342451.58,19.21,22.54,11571.14,2588.46
5646,2022-10-08,187063.48,-1.42,-1.43,6537.65,16308.73
4705,2024-05-22,75510.31,9.64,9.21,3360.07,8658.03
6263,2023-06-04,418297.88,3.84,3.86,574.27,9350.55
7756,2024-05-25,169186.37,14.23,13.29,11540.09,14556.45
2183,2023-10-17,40373.74,8.28,6.73,16001.38,18047.64
9733,2024-08-05,195249.74,0.14,0.14,8513.11,12036.46
3258,2024-02-08,481624.38,15.58,15.13,18741.35,12088.45
4957,2023-11-16,83686.1,-3.99,-3.44,10737.42,11290.35
8616,2023-08-28,437918.03,-5.48,-5.27,19450.8,9363.81
7159,2023-08-29,316087.14,3.96,4.33,9617.18,8422.19
6240,2023-07-23,363457.92,19.44,17.88,15904.93,7642.14
2439,2024-05-17,68024.13,15.86,14.58,5962.75,4555.49
6536,2024-08-01,350277.91,19.9,18.12,14641.56,12350.22
3758,2022-12-06,466717.78,16.63,18.52,7580.58,6286.75
7046,2024-09-23,449424.12,-0.13,-0.12,16297.46,10641.35
8353,2022-12-07,197390.38,-1.38,-1.4,9357.33,6195.17
4771,2024-08-02,405751.39,7.67,7.85,15366.88,9619.8
7858,2023-06-18,442778.1,19.82,22.77,2801.13,6973.5
9015,2024-05-10,179159.83,-7.56,-6.28,8284.81,10718.65
2382,2023-10-28,218828.32,16.86,15.15,9495.01,3774.8
5646,2023-12-23,217647.38,4.48,4.09,13361.36,6746.72
9698,2023-11-17,224756.0,-6.56,-5.29,16219.29,13662.19
7747,2023-06-18,144976.16,18.39,16.69,17081.82,11727.38
1784,2024-02-24,30653.96,10.19,9.58,11449.84,1568.43
1845,2024-05-11,452451.53,-2.88,-2.73,8031.74,11457.31
5431,2023-10-20,81138.19,8.85,9.09,11908.82,17151.05
2474,2024-01-17,150428.59,-2.39,-1.99,7714.58,10315.26
7049,2023-12-10,328988.78,12.25,12.84,1862.28,13287.15
2582,2023-02-27,493056.38,-6.09,-5.5,13866.04,2697.79
7172,2023-09-10,205038.64,0.85,0.82,1591.44,1580.94
3558,2023-11-13,310569.21,-8.81,-8.77,17855.2,13142.0
2055,2023-01-24,97145.12,6.16,5.75,7283.83,13678.23
7654,2024-05-19,164084.57,5.59,5.08,16900.27,598.75
2150,2023-02-14,77961.67,11.12,13.06,8993.56,10067.21
2678,2023-10-13,327214.74,3.28,3.89,15645.74,10265.26
2131,2023-06-23,355175.82,11.55,12.14,16756.38,13764.69
2720,2024-05-29,354314.03,-2.58,-2.79,8119.19,8303.72
6263,2024-03-28,400460.77,5.56,5.4,18430.97,17808.51
5541,2023-07-19,191511.74,7.81,8.09,13017.5,4418.64
8313,2023-05-07,155959.07,2.58,2.22,12411.74,16946.73
7985,2023-07-13,462661.81,8.9,7.85,390.54,15677.96
9983,2024-06-25,101869.62,-8.49,-7.12,8053.83,5738.13
4119,2023-12-01,438636.57,-7.76,-7.58,15879.53,19166.05
1280,2023-10-10,237013.53,18.21,21.62,14112.87,4296.97
1280,2023-08-10,48873.51,16.43,13.64,14717.82,18589.46
6750,2023-06-07,55560.88,7.08,6.75,12951.82,5219.09
3109,2024-03-15,352901.55,4.56,5.13,15910.71,3834.18
2598,2023-05-24,479670.63,9.51,9.9,6369.19,6542.57
9015,2023-10-01,359429.73,-5.15,-4.18,7752.03,3448.29
7747,2023-02-16,172647.04,18.21,16.73,1030.48,14681.01
9044,2023-06-02,485927.49,-8.99,-9.32,10224.53,4592.53
1726,2023-10-13,294480.31,-2.19,-2.47,13339.46,14864.17
1475,2024-05-05,104210.58,4.49,4.18,16437.36,17880.8
9063,2024-04-05,487251.23,-9.58,-9.63,11989.49,12637.31
5646,2022-10-27,403297.98,9.88,9.26,12539.62,14193.31
8907,2024-01-11,254147.24,-4.15,-4.44,16175.81,6660.27
3504,2024-04-30,273135.24,-7.72,-7.37,14544.89,17017.14
3193,2023-09-21,208233.31,-8.88,-10.23,1680.0,14053.82
6369,2024-09-13,199504.98,18.18,18.74,6247.99,2539.89
1666,2024-03-03,356839.97,1.95,2.02,14916.17,15480.35
9730,2024-02-10,92443.24,12.62,12.66,9195.99,6009.93
3617,2023-07-08,365952.75,-9.6,-7.88,773.91,2064.65
9353,2024-04-27,361371.49,17.64,19.47,6678.65,17084.73
2142,2023-06-26,190894.06,9.96,9.94,13232.98,16317.25
2055,2024-03-23,185708.82,-6.16,-6.63,18069.87,9903.46
7172,2023-10-29,156239.87,-7.69,-7.0,12644.44,3448.0
9044,2022-11-12,16534.21,8.79,9.11,14250.71,4275.52
9920,2023-10-30,102558.01,9.48,7.74,884.1,4933.57
3504,2024-05-21,487562.44,4.07,4.14,4187.99,16252.41
8550,2024-08-16,16358.16,3.59,2.94,9051.4,6427.94
5264,2023-12-09,348392.07,-5.65,-6.71,13958.48,15589.44
1475,2023-04-26,429565.72,4.8,4.94,12065.77,1148.18
4119,2024-09-07,124852.86,-5.66,-5.57,2727.35,8160.18
7258,2023-03-19,215576.83,3.44,2.95,11158.32,884.08
6661,2023-02-13,193650.1,15.94,17.38,1346.05,16053.58
8977,2024-09-03,401451.17,12.46,11.66,17552.92,16763.49
9866,2023-04-25,6115.18,12.07,14.24,1833.05,2089.46
2678,2023-01-09,339794.49,-1.7,-1.47,18460.85,3782.47
8661,2024-08-14,281572.82,6.69,5.75,15249.18,19855.26
6750,2024-06-26,235653.0,7.24,6.28,7393.79,18978.91
8853,2023-01-01,310519.68,-9.03,-8.68,11384.58,16104.74
1069,2023-09-21,139796.64,10.2,9.44,14955.52,1705.44
5431,2023-10-09,20754.57,14.11,11.68,9733.62,1851.12
7258,2024-05-24,78999.65,13.26,15.18,7186.15,6475.38
9525,2023-03-07,447428.63,10.44,9.2,15308.31,14485.18
8616,2023-04-12,306046.68,3.09,3.25,19914.78,3229.81
1269,2022-12-12,406741.24,19.91,19.4,9190.3,10766.12
4119,2023-08-11,448788.54,7.53,7.5,18843.91,4062.68
7027,2023-03-19,95555.41,9.45,8.61,17628.74,2404.21
3938,2023-09-02,341399.57,9.57,10.37,7000.71,12636.07
5431,2023-12-26,19235.57,18.63,18.84,6218.99,10145.22
6810,2022-11-07,95136.22,-9.45,-8.79,4755.74,15032.32
7027,2024-08-18,159702.24,5.57,5.27,11253.73,13891.31
9730,2023-08-08,103525.19,16.63,17.51,13750.66,2365.34
1029,2024-01-21,166410.99,-1.84,-1.95,15863.54,7435.19
6263,2023-03-25,313621.8,11.07,10.73,17340.31,2330.21
9427,2023-12-16,54423.7,-8.52,-9.54,12193.75,17998.66
2823,2024-06-22,133717.42,-8.64,-9.99,6381.22,8075.79
5264,2023-01-12,459943.76,-5.32,-5.46,8585.28,363.68
7747,2024-05-17,223932.14,4.03,3.26,18168.24,10578.03
7691,2024-01-05,137990.04,8.15,9.44,14614.56,5047.87
4430,2024-03-24,311896.57,0.84,0.74,19990.5,3344.41
6218,2023-10-09,261786.37,-6.61,-7.44,3018.08,19166.19
3574,2024-02-15,241003.67,-6.53,-6.76,11300.25,10176.07
2159,2023-11-06,279551.3,-2.95,-2.97,19201.34,17220.77
7258,2022-11-30,274192.08,-3.69,-3.44,3842.76,19221.15
9353,2024-05-21,353960.55,5.1,6.05,3960.21,12159.26
1410,2024-03-22,269883.71,18.29,17.07,16146.01,1650.23
9575,2023-11-03,322682.57,-9.03,-8.54,5401.88,16193.44
7027,2024-03-17,481298.09,1.05,1.17,19038.5,14614.22
8550,2024-09-24,308241.62,10.49,10.82,3351.97,17463.98
9757,2023-10-16,248024.71,1.62,1.41,17880.3,8963.96
2720,2023-01-02,488095.76,0.88,0.82,15457.96,16459.14
7027,2024-03-19,275329.36,12.68,10.62,17599.54,16019.6
9153,2023-08-01,83882.34,1.49,1.24,18972.44,19052.36
2235,2023-08-02,171510.95,14.58,14.31,2618.4,15860.02
7655,2022-10-18,384138.7,11.79,11.86,1264.77,14133.04
1069,2023-09-23,327813.6,13.53,11.46,7339.73,11500.61
6369,2023-02-06,378986.13,11.61,11.32,2352.05,2099.07
2253,2024-06-16,412636.13,10.78,10.34,7653.4,14740.23
6240,2024-02-22,280706.0,16.87,16.74,14770.24,1590.43
8977,2024-01-11,194165.43,16.83,19.89,19654.26,2287.78
1666,2024-09-15,92029.1,18.73,16.38,15926.23,1525.3
2055,2023-03-05,250577.49,-4.85,-4.42,13955.45,16149.14
2344,2023-07-22,297911.55,4.75,4.74,16172.56,452.77
8280,2024-03-25,409542.16,15.88,13.48,18423.03,195.34
2697,2023-05-15,79388.43,-2.92,-2.93,14456.86,13336.78
1845,2023-07-21,282771.42,8.14,6.52,18558.23,2227.28
4119,2022-11-03,336733.0,12.62,13.26,17203.24,3975.43
9116,2024-05-05,272091.42,14.15,16.87,9220.73,4289.06
8234,2024-02-19,91157.4,10.44,9.65,1007.93,1338.07
8582,2024-05-08,59741.24,-3.57,-4.16,19273.46,9045.23
4919,2023-06-19,7182.71,16.54,18.35,14090.3,9171.34
7634,2024-08-23,82361.57,-3.2,-3.49,18683.98,12085.34
5541,2024-09-15,219987.81,18.13,19.0,16351.23,3857.41
8977,2023-03-20,215594.88,18.0,16.53,7109.48,3393.92
2720,2024-08-18,429218.99,12.7,10.51,6385.21,11158.05
1475,2023-01-05,300696.25,15.5,17.1,8385.87,13340.98
2823,2022-11-17,434399.24,14.28,12.46,876.89,15255.47
4321,2023-03-16,425100.76,-4.05,-3.69,19631.08,4567.74
1471,2023-04-06,432622.41,6.39,7.26,9675.38,7438.42
1280,2023-11-16,151975.07,4.02,4.38,3256.68,3138.63
6810,2024-08-31,410402.83,0.19,0.22,16264.8,6603.91
2823,2022-10-08,487679.25,15.37,16.08,1309.95,19932.31
2582,2022-10-07,280012.39,19.66,17.88,10200.81,17952.43
1029,2024-09-15,493437.34,-0.27,-0.31,12713.02,10261.84
4351,2022-11-27,203567.63,-4.94,-4.35,11454.02,4458.2
2720,2023-08-11,7572.04,-1.62,-1.86,3119.98,18001.04
9236,2023-12-22,451879.02,-1.61,-1.52,1891.28,9633.54
8975,2024-08-15,220864.28,7.21,8.16,7986.67,7010.02
7654,2023-06-15,474191.79,-6.94,-5.59,4469.3,16057.48
2363,2022-09-29,165908.73,-6.38,-6.59,7714.8,18229.91
3504,2024-02-04,218651.86,-8.98,-9.71,10811.59,18571.73
4716,2022-12-25,73947.86,7.13,7.18,11742.38,17859.62
3574,2022-11-14,29552.07,3.8,3.16,15267.23,9941.3
6070,2024-03-21,355175.31,10.61,9.11,15884.93,1129.23
1726,2023-12-20,154962.01,15.03,16.94,19021.34,17149.35
8625,2023-06-30,466269.35,-3.08,-2.59,262.27,15251.53
9698,2023-09-14,199856.93,-7.46,-6.87,15566.67,8477.92
1029,2024-01-24,229566.13,-6.91,-5.82,16363.94,14916.96
2823,2023-12-14,313673.26,-0.45,-0.51,1658.39,11985.56
2382,2023-03-14,478113.04,9.45,10.1,12468.13,17822.1
2697,2023-02-14,153144.87,19.71,16.43,14516.08,12964.27
5631,2024-06-22,294360.64,17.06,14.53,2746.02,15121.86
2183,2024-05-08,162905.97,-0.26,-0.27,6531.69,17406.41
9031,2022-12-09,356573.49,16.5,17.74,5942.37,15795.68
1763,2023-09-17,453977.73,-4.21,-3.97,15675.45,17333.67
9757,2024-07-16,465151.82,6.52,7.28,11656.95,5717.32
2382,2023-09-28,230513.25,12.38,13.63,18284.12,15230.69
1558,2023-12-03,421944.19,10.29,9.95,5579.26,10633.84
7270,2024-02-20,215198.43,14.5,13.04,16439.99,7901.08
8503,2023-09-13,86467.75,2.05,2.23,13341.36,9000.39
7654,2023-10-05,240887.41,-0.73,-0.69,4832.47,9849.62
5136,2023-12-02,216231.67,9.22,9.94,862.71,18009.65
4119,2024-08-07,197597.58,3.12,2.52,6052.23,11419.63
3302,2024-06-17,22473.11,-2.93,-2.65,7889.23,14746.4
