transaction_id,portfolio_id,transaction_type,transaction_date,asset_type,asset_name,units,transaction_price,total_amount
9938670,9920,Buy,2023-08-24,Stock,Stewart LLC Bond,35.54,684.11,24313.27
8789573,4877,Sell,2024-04-21,Real Estate,"Evans, Garcia and Gardner Bond",12.29,486.49,5978.96
9903493,4390,Sell,2023-10-11,Stock,"James, Elliott and Andrews Bond",89.62,104.4,9356.33
1295670,4321,Buy,2024-01-30,Stock,"Hall, Franklin and Miller Stock",18.65,728.87,13593.43
1171427,5541,Sell,2023-02-23,Bond,"Morales, Blanchard and Turner Bond",79.54,379.66,30198.16
9401799,8550,Sell,2024-08-16,Stock,Dawson LLC Mutual Fund,31.14,833.15,25944.29
9401773,5318,Dividend,2023-06-30,Stock,Rodriguez-Key Bond,80.34,805.21,64690.57
6132338,3112,Dividend,2023-05-06,Bond,Wilcox Ltd Mutual Fund,33.9,420.9,14268.51
4043941,6240,Buy,2024-02-16,Bond,"Spence, Freeman and Ashley Real Estate",16.6,589.5,9785.7
8518806,8032,Buy,2024-08-09,Mutual Fund,"Mejia, King and Mccall Real Estate",70.12,710.37,49811.14
3911417,1280,Sell,2022-12-15,Real Estate,"Smith, Lowe and Campbell Real Estate",81.95,508.85,41700.26
6675695,6937,Sell,2023-03-31,Bond,"Sawyer, Zamora and Reyes Real Estate",48.86,85.7,4187.3
2133602,2678,Buy,2024-01-31,Bond,Carpenter PLC Stock,27.06,480.28,12996.38
2230822,2598,Buy,2024-08-13,Real Estate,Reed-Hale Real Estate,87.49,915.09,80061.22
5637879,7976,Buy,2023-11-25,Stock,Carroll LLC Mutual Fund,11.76,477.31,5613.17
1429883,7602,Sell,2024-04-21,Mutual Fund,"Hall, Estrada and Vaughn Mutual Fund",74.65,745.75,55670.24
3838003,8280,Dividend,2023-02-28,Mutual Fund,Bryant Inc Real Estate,49.99,562.66,28127.37
6392831,5792,Dividend,2024-07-13,Stock,"Morgan, Wright and Stephens Mutual Fund",15.51,449.47,6971.28
8886093,9566,Dividend,2022-12-29,Real Estate,Barrera-Jordan Mutual Fund,31.43,994.61,31260.59
3478655,7270,Buy,2023-10-04,Mutual Fund,Johnson-Holmes Stock,51.8,398.13,20623.13
9549538,7159,Dividend,2023-04-08,Bond,White-Gutierrez Stock,84.93,171.71,14583.33
7678255,8353,Dividend,2022-12-16,Bond,"Vincent, Colon and Thomas Real Estate",29.14,842.37,24546.66
1428059,4993,Dividend,2022-12-29,Bond,Richards-Villarreal Real Estate,30.15,108.99,3286.05
1893997,7027,Dividend,2023-09-20,Bond,"Neal, Allison and Harvey Bond",17.32,276.92,4796.25
5353970,6661,Sell,2023-04-24,Bond,Robertson-Ellis Mutual Fund,4.47,801.12,3581.01
7960798,2823,Buy,2024-06-13,Bond,Gomez-Castro Bond,59.22,90.25,5344.6
1742440,4351,Sell,2023-01-27,Real Estate,Lewis Inc Bond,23.14,782.22,18100.57
8561767,1204,Dividend,2023-01-22,Bond,Bryant-Silva Bond,22.88,989.69,22644.11
3052082,7270,Buy,2023-08-01,Stock,Meyer-Mason Stock,8.06,632.98,5101.82
7922518,4157,Sell,2023-08-23,Bond,Flores-Campbell Bond,72.02,89.29,6430.67
8793404,8582,Buy,2023-12-01,Real Estate,Johns-Hughes Real Estate,96.59,248.62,24014.21
2832395,3640,Buy,2022-11-02,Mutual Fund,"Matthews, Bailey and Sellers Bond",50.49,451.27,22784.62
3538991,2055,Sell,2023-01-08,Bond,"Wilson, Norton and Shepherd Stock",12.47,501.55,6254.33
2087450,3778,Sell,2023-07-26,Bond,"Taylor, Erickson and Caldwell Mutual Fund",22.69,498.68,11315.05
6717090,5559,Buy,2023-06-11,Real Estate,Santiago PLC Real Estate,27.11,972.42,26362.31
3771568,7983,Sell,2024-04-19,Real Estate,Carroll LLC Mutual Fund,49.85,483.24,24089.51
8138262,3862,Sell,2023-06-26,Mutual Fund,Johnson LLC Stock,46.2,790.99,36543.74
6598942,7983,Sell,2023-11-11,Bond,Martin PLC Real Estate,93.13,377.78,35182.65
5017939,2304,Buy,2024-03-22,Real Estate,Golden Ltd Stock,58.9,336.93,19845.18
5332421,1932,Sell,2024-04-17,Real Estate,Perez Group Real Estate,15.54,713.84,11093.07
7737330,9427,Buy,2023-05-17,Stock,Clayton Inc Real Estate,7.06,386.03,2725.37
1971768,2382,Buy,2023-12-06,Bond,Howell Group Real Estate,90.13,734.28,66180.66
5488961,8069,Buy,2023-11-06,Bond,Holden Group Bond,24.32,540.83,13152.99
4469248,2055,Dividend,2023-02-24,Bond,Sims Ltd Bond,84.67,626.64,53057.61
8124371,8355,Buy,2022-11-03,Stock,"Matthews, Bailey and Sellers Bond",69.92,474.13,33151.17
2815302,2235,Dividend,2023-08-17,Stock,Moore PLC Stock,98.77,959.33,94753.02
2708540,2678,Sell,2023-01-24,Bond,Rowe-Fischer Mutual Fund,67.46,964.21,65045.61
7574091,1558,Sell,2024-06-09,Real Estate,Shepherd Group Mutual Fund,11.21,419.8,4705.96
6004137,4355,Sell,2023-12-20,Stock,"Valentine, Palmer and Stevenson Mutual Fund",39.8,759.35,30222.13
4001518,9900,Dividend,2024-03-11,Bond,Robertson-Fowler Stock,37.91,964.82,36576.33
9776011,5663,Dividend,2024-03-30,Real Estate,Burns Group Real Estate,17.99,622.68,11202.01
3857259,2439,Buy,2022-10-19,Real Estate,Wells LLC Mutual Fund,54.31,866.06,47035.72
4845684,8907,Dividend,2023-09-19,Bond,"Strickland, Kirby and Li Real Estate",65.69,437.43,28734.78
6556076,5933,Sell,2023-07-07,Stock,Russell-Gray Mutual Fund,86.6,534.45,46283.37
4252909,7270,Sell,2024-07-20,Real Estate,Johnson-Brown Mutual Fund,31.34,968.45,30351.22
6058361,1784,Buy,2024-06-05,Real Estate,Hall-Frank Real Estate,15.07,124.16,1871.09
5007054,4716,Sell,2023-07-29,Bond,Reed-Hale Real Estate,86.1,232.14,19987.25
9474160,4430,Sell,2023-11-27,Stock,"Dalton, Martin and Barnes Mutual Fund",82.19,886.81,72886.91
9142898,9730,Buy,2023-11-04,Mutual Fund,Taylor-Grant Real Estate,59.55,825.96,49185.92
5535261,7985,Buy,2023-11-09,Real Estate,Beck-Smith Mutual Fund,16.79,891.41,14966.77
5817586,2678,Sell,2024-06-24,Mutual Fund,Hinton-Jones Mutual Fund,7.26,817.8,5937.23
8261077,8907,Buy,2024-05-24,Stock,Rivera and Sons Mutual Fund,83.72,336.01,28130.76
7472820,3258,Sell,2024-04-28,Mutual Fund,Jackson Ltd Bond,30.22,347.39,10498.13
4299301,4119,Buy,2024-04-12,Stock,Fleming-Montgomery Bond,87.47,216.69,18953.87
2419473,9834,Buy,2022-11-11,Stock,Owens Ltd Real Estate,94.3,375.59,35418.14
2797138,3258,Sell,2024-01-26,Mutual Fund,"Williamson, Brandt and Brooks Real Estate",12.19,588.51,7173.94
2028328,5705,Dividend,2024-09-08,Stock,Bryant Inc Real Estate,84.67,757.61,64146.84
4875316,6240,Buy,2023-05-10,Real Estate,Reyes-Black Mutual Fund,4.4,123.11,541.68
1785993,3112,Buy,2024-08-17,Bond,Brooks Ltd Stock,81.61,513.2,41882.25
5953104,2079,Buy,2023-10-18,Stock,Salas Group Real Estate,43.77,622.51,27247.26
6160504,8503,Buy,2023-12-14,Bond,"Montoya, Lawson and Turner Bond",40.98,226.33,9275.0
1042130,5705,Dividend,2023-12-13,Mutual Fund,Archer PLC Real Estate,89.52,469.2,42002.78
8845418,1787,Buy,2023-10-27,Bond,Johnson LLC Bond,71.24,373.34,26596.74
7808313,4919,Dividend,2023-10-07,Bond,"Cruz, Brooks and Blake Bond",11.11,391.29,4347.23
2600437,9031,Buy,2023-12-17,Stock,"Adkins, Munoz and Sims Stock",66.0,961.74,63474.84
8792817,2183,Buy,2023-04-19,Real Estate,"Vasquez, Thomas and Anthony Bond",14.41,418.65,6032.75
9209435,8977,Sell,2024-03-09,Stock,Buck and Sons Stock,44.01,966.9,42553.27
7901733,1784,Buy,2023-12-23,Mutual Fund,Brown-Perez Bond,39.12,972.23,38033.64
3214213,3640,Sell,2023-06-08,Real Estate,Flores Group Mutual Fund,86.97,309.17,26888.51
9383240,1787,Dividend,2023-02-28,Stock,Gibson Ltd Bond,53.25,265.58,14142.13
8780498,8550,Dividend,2024-05-12,Stock,"Myers, Arias and Weaver Real Estate",99.01,119.31,11812.88
5660650,8853,Sell,2023-01-23,Bond,Young-Holden Mutual Fund,44.96,872.73,39237.94
5483845,6070,Sell,2023-08-07,Real Estate,Owens-Lewis Real Estate,84.04,567.71,47710.35
4626874,2582,Buy,2023-06-19,Mutual Fund,"Perez, Glover and Cross Real Estate",58.28,256.8,14966.3
1135388,5431,Sell,2022-12-02,Stock,Martin Ltd Mutual Fund,29.87,214.94,6420.26
7586209,1763,Buy,2023-12-03,Mutual Fund,Pena and Sons Bond,11.8,588.92,6949.26
3065085,1763,Dividend,2023-03-31,Real Estate,Larsen-Perry Real Estate,81.02,209.84,17001.24
4424724,4119,Dividend,2023-02-20,Bond,"Perez, Lopez and Leblanc Real Estate",56.28,229.8,12933.14
1959855,8353,Buy,2024-03-14,Mutual Fund,"Benson, Townsend and Burton Stock",15.83,614.21,9722.94
1204809,9757,Sell,2023-11-26,Bond,Preston-Mullen Real Estate,21.22,277.7,5892.79
5908039,4843,Dividend,2023-04-30,Mutual Fund,"Townsend, York and Rodriguez Real Estate",46.68,625.97,29220.28
5809313,4843,Dividend,2023-04-14,Stock,Miller LLC Stock,87.07,377.8,32895.05
3862312,1204,Dividend,2023-11-02,Bond,Davila-Keith Real Estate,27.7,460.4,12753.08
5273964,8661,Sell,2024-05-02,Stock,"Reyes, Austin and Lopez Bond",21.86,99.65,2178.35
4153672,2344,Buy,2023-04-30,Bond,"Russell, Thornton and Thompson Bond",9.52,378.06,3599.13
8976090,7049,Dividend,2022-11-24,Real Estate,Oneill-Wright Real Estate,76.22,705.54,53776.26
5930085,3258,Dividend,2023-10-06,Stock,Ali Inc Mutual Fund,37.02,483.7,17906.57
8844884,7270,Sell,2024-02-05,Stock,"Stevens, Cummings and Carroll Stock",36.34,658.47,23928.8
1489345,3258,Buy,2024-01-10,Stock,Price Ltd Real Estate,11.91,685.42,8163.35
2099822,9427,Dividend,2023-02-04,Stock,"Mueller, Carter and Ruiz Bond",90.54,86.54,7835.33
7019988,9834,Dividend,2023-02-02,Real Estate,Werner-Turner Bond,98.49,787.92,77602.24
7389201,5396,Buy,2023-11-04,Mutual Fund,Aguilar Group Mutual Fund,43.7,574.33,25098.22
2172478,2696,Sell,2023-12-25,Mutual Fund,Duke LLC Real Estate,69.65,432.01,30089.5
3077324,5227,Buy,2024-07-22,Real Estate,Robinson Inc Real Estate,29.64,347.43,10297.83
2329134,4716,Dividend,2023-12-02,Mutual Fund,"Clarke, Lewis and Myers Mutual Fund",62.81,57.54,3614.09
8617886,1858,Sell,2023-04-22,Bond,Terry PLC Bond,92.92,431.96,40137.72
9599284,7747,Sell,2023-01-27,Bond,Moore PLC Real Estate,91.06,480.39,43744.31
3910271,1787,Buy,2023-07-09,Stock,Nicholson Group Real Estate,47.58,104.27,4961.17
6560674,3300,Dividend,2023-12-12,Bond,"Velez, Dougherty and Fox Mutual Fund",6.38,282.6,1802.99
5943109,1069,Buy,2024-01-24,Real Estate,"Jimenez, Pitts and Taylor Stock",47.27,193.48,9145.8
2529298,2235,Buy,2023-01-21,Real Estate,"Gonzalez, Nguyen and Levy Real Estate",74.16,580.38,43040.98
9872447,9031,Buy,2022-10-29,Stock,"Velez, Wilson and Salazar Bond",30.34,850.04,25790.21
6181637,1784,Buy,2023-04-09,Bond,Johnson-Zuniga Mutual Fund,29.51,688.5,20317.64
1928069,3574,Sell,2022-12-27,Mutual Fund,"Macias, Baxter and Munoz Stock",11.28,230.74,2602.75
5905908,5110,Sell,2022-11-10,Real Estate,Anderson-Hobbs Stock,60.37,392.19,23676.51
5430219,8371,Sell,2022-10-04,Mutual Fund,"Jimenez, Pitts and Taylor Stock",75.65,571.67,43246.84
6030176,3877,Buy,2024-04-01,Stock,Johnson-Cross Mutual Fund,56.99,569.58,32460.36
5582861,6655,Sell,2023-04-02,Stock,"Williams, Arnold and Chapman Stock",1.82,437.84,796.87
4529235,4993,Sell,2023-09-26,Real Estate,Sheppard Inc Real Estate,96.53,289.24,27920.34
2745287,6810,Buy,2023-06-28,Real Estate,Washington-Thomas Bond,2.65,326.94,866.39
9265847,7691,Buy,2024-04-04,Mutual Fund,"Nelson, Alvarez and Ewing Stock",81.49,819.82,66807.13
4925318,4157,Sell,2023-06-05,Real Estate,"Cortez, Jones and Skinner Real Estate",52.46,442.31,23203.58
1627613,4355,Dividend,2023-01-17,Bond,"Howard, Patton and Anderson Mutual Fund",31.15,146.51,4563.79
2508844,1069,Buy,2023-07-17,Bond,Graves Ltd Bond,5.54,299.76,1660.67
6164734,6070,Dividend,2024-02-11,Stock,Vasquez-Reyes Stock,12.68,331.35,4201.52
6174059,2079,Dividend,2023-11-03,Real Estate,Harris Inc Real Estate,56.95,295.16,16809.36
5057675,8368,Sell,2023-08-01,Mutual Fund,Martin-Boyd Mutual Fund,32.21,324.68,10457.94
5056916,3504,Dividend,2023-08-04,Real Estate,Johnson Inc Mutual Fund,40.15,490.48,19692.77
6199859,8977,Dividend,2023-06-30,Real Estate,"Fitzpatrick, Jensen and Payne Bond",91.36,270.18,24683.64
2829446,2823,Dividend,2024-05-31,Mutual Fund,Brown Ltd Bond,28.85,420.16,12121.62
8310235,9698,Buy,2023-08-18,Stock,Pham-Romero Mutual Fund,73.51,882.16,64847.58
8407359,2157,Buy,2024-01-20,Real Estate,Preston-Williams Bond,20.8,229.67,4777.14
9013265,5559,Sell,2024-01-30,Real Estate,Rice and Sons Real Estate,95.16,97.65,9292.37
4958147,2055,Dividend,2022-10-06,Stock,"Myers, Guerrero and Aguilar Bond",72.65,650.04,47225.41
5714856,3617,Dividend,2022-11-15,Stock,"Arnold, Davis and Lopez Bond",65.84,499.67,32898.27
6121226,5136,Dividend,2023-11-10,Stock,Smith-Gonzalez Mutual Fund,99.52,919.56,91514.61
7454065,3725,Sell,2023-01-13,Stock,Brooks-Sullivan Real Estate,11.59,943.38,10933.77
5083395,5631,Buy,2023-12-26,Bond,French-Garrison Mutual Fund,37.77,754.74,28506.53
7498374,9525,Buy,2024-03-04,Mutual Fund,Smith-Johnston Real Estate,58.79,232.89,13691.6
2164244,9525,Sell,2022-09-26,Stock,Graves Ltd Bond,76.39,507.26,38749.59
9109642,4957,Buy,2024-08-31,Stock,Lee Ltd Stock,83.38,50.36,4199.02
6517127,9757,Dividend,2022-09-30,Real Estate,Meyer-Mason Stock,3.9,56.97,222.18
4516238,6297,Dividend,2024-06-10,Mutual Fund,"Wilson, Gray and Key Stock",60.26,803.61,48425.54
4248906,6218,Buy,2024-05-22,Real Estate,Conley Group Real Estate,90.44,223.28,20193.44
3492636,7948,Sell,2023-03-31,Stock,Gomez-Delgado Mutual Fund,82.14,624.39,51287.39
6977296,7172,Sell,2023-04-21,Mutual Fund,Brown-Francis Stock,35.16,800.27,28137.49
4653260,8582,Dividend,2024-01-13,Stock,Johnson PLC Bond,70.88,77.96,5525.8
4174541,2304,Buy,2023-11-18,Real Estate,"Stout, Gomez and Knapp Mutual Fund",7.04,750.24,5281.69
4570241,2697,Buy,2022-10-28,Mutual Fund,Salas Group Real Estate,66.47,320.25,21287.02
4862536,2448,Buy,2023-04-11,Mutual Fund,"Moran, Davidson and Richard Bond",14.57,747.53,10891.51
2142683,8994,Dividend,2024-07-03,Real Estate,"Montoya, Goodwin and Chambers Real Estate",90.87,918.36,83451.37
1309108,3778,Sell,2022-11-05,Real Estate,Beck and Sons Stock,78.42,510.9,40064.78
4423206,2439,Buy,2022-09-28,Mutual Fund,Mclaughlin-Brooks Real Estate,72.42,301.16,21810.01
7505472,4919,Dividend,2024-06-27,Bond,"Cabrera, Parker and Riley Real Estate",96.25,158.44,15249.85
5474816,9575,Sell,2023-09-05,Stock,Donovan-Cervantes Bond,23.05,196.23,4523.1
9704969,5933,Buy,2024-08-27,Bond,Miller Ltd Mutual Fund,60.66,603.07,36582.23
1578835,6416,Buy,2024-05-19,Bond,Long and Sons Stock,63.78,837.01,53384.5
9451276,7234,Buy,2023-07-12,Real Estate,Mcdonald-Taylor Stock,48.28,660.48,31887.97
9524238,5158,Sell,2023-06-28,Mutual Fund,Fisher-Jones Bond,78.48,237.3,18623.3
6095195,5431,Buy,2023-01-04,Mutual Fund,Scott PLC Real Estate,14.49,234.12,3392.4
2767667,6369,Dividend,2024-03-28,Real Estate,Washington-Thomas Bond,75.35,549.19,41381.47
8486610,8353,Sell,2024-01-21,Mutual Fund,Todd Ltd Stock,48.25,140.14,6761.75
3266259,6810,Dividend,2024-08-18,Mutual Fund,Burton and Sons Bond,42.36,580.58,24593.37
7106656,2363,Buy,2024-07-17,Bond,"Owens, Hamilton and Wilson Bond",30.15,253.07,7630.06
5106454,1483,Sell,2024-02-04,Stock,Butler LLC Mutual Fund,51.67,231.87,11980.72
9063598,2150,Sell,2023-02-07,Real Estate,"Anderson, Martinez and Fowler Real Estate",35.83,540.95,19382.24
6588411,2159,Dividend,2023-11-12,Stock,Gibson-Davis Bond,71.78,54.04,3878.99
9895318,9525,Buy,2024-07-08,Mutual Fund,"Torres, Wagner and Middleton Mutual Fund",31.81,526.97,16762.92
9353522,5227,Dividend,2022-12-30,Stock,Hamilton-Taylor Bond,91.7,168.66,15466.12
8224386,6240,Dividend,2024-04-10,Real Estate,Smith-Lopez Bond,95.4,168.48,16072.99
7254086,6444,Sell,2022-10-21,Stock,Morris-Schmidt Mutual Fund,19.33,850.21,16434.56
7551308,4351,Sell,2024-06-02,Bond,"Davis, Keith and Vasquez Stock",76.12,216.26,16461.71
3709032,8356,Sell,2023-07-07,Real Estate,Browning-Young Bond,11.12,569.91,6337.4
2051917,1483,Sell,2024-08-13,Real Estate,"Simmons, Thomas and Hamilton Bond",41.81,482.91,20190.47
4331810,3778,Buy,2023-10-05,Mutual Fund,"Neal, Allison and Harvey Bond",15.67,806.15,12632.37
1799424,4321,Buy,2024-04-02,Bond,"Harding, Black and Moore Stock",18.49,357.45,6609.25
4132907,1763,Buy,2023-02-21,Mutual Fund,"Riddle, Perry and Johnson Stock",24.19,589.93,14270.41
7333018,4919,Dividend,2023-03-29,Bond,Bryant-Dodson Stock,37.88,975.6,36955.73
6052261,8002,Sell,2024-02-06,Mutual Fund,Anderson-Wood Mutual Fund,95.68,337.65,32306.35
8627505,2598,Sell,2024-07-01,Real Estate,White-Gutierrez Stock,6.38,60.45,385.67
8334123,8661,Sell,2022-10-01,Real Estate,"Lowe, Coleman and Rowe Stock",10.3,210.97,2172.99
2683574,9353,Dividend,2024-03-16,Bond,Sanchez-Juarez Real Estate,4.39,867.06,3806.39
8064622,7046,Sell,2024-02-14,Bond,Bryant-Charles Real Estate,19.59,572.44,11214.1
6840693,9116,Buy,2024-04-09,Stock,"Jones, Garcia and Miller Bond",10.09,728.27,7348.24
8680288,3558,Sell,2023-04-01,Real Estate,Hart PLC Real Estate,61.75,276.27,17059.67
9556167,8550,Buy,2023-10-13,Real Estate,Sellers LLC Mutual Fund,85.82,230.08,19745.47
8321933,8994,Buy,2023-04-12,Real Estate,Jones Ltd Stock,35.35,186.31,6586.06
4649918,1410,Buy,2024-07-02,Real Estate,"Price, Dodson and Wilkerson Mutual Fund",17.77,236.95,4210.6
4128505,6810,Dividend,2024-02-22,Mutual Fund,James and Sons Bond,95.0,470.38,44686.1
6441038,4843,Dividend,2023-11-13,Real Estate,Davila-Keith Real Estate,41.05,377.18,15483.24
1486300,2150,Buy,2023-06-27,Bond,Keith and Sons Mutual Fund,54.98,708.04,38928.04
5751237,1666,Sell,2023-12-17,Stock,"Molina, Bridges and Garner Real Estate",14.93,897.46,13399.08
7521346,8625,Buy,2024-08-24,Bond,"Harmon, Mckinney and Brandt Real Estate",2.99,690.82,2065.55
9129413,3725,Sell,2023-01-28,Mutual Fund,Lopez-Marshall Mutual Fund,69.91,903.36,63153.9
3857552,3193,Dividend,2023-05-12,Mutual Fund,Duncan-Roberts Mutual Fund,17.95,847.54,15213.34
1782312,8313,Buy,2024-08-09,Mutual Fund,Hernandez-Kim Mutual Fund,49.07,316.91,15550.77
3545197,7581,Buy,2024-02-27,Bond,Hart and Sons Real Estate,3.1,999.48,3098.39
1117270,3877,Dividend,2023-11-25,Real Estate,"Ellis, Perez and Sparks Bond",4.67,914.92,4272.68
6492358,2142,Buy,2022-12-31,Real Estate,Khan Inc Bond,69.6,254.64,17722.94
7783705,7976,Dividend,2024-05-29,Bond,"Webb, Barnes and Nelson Stock",8.08,997.39,8058.91
8543177,5264,Dividend,2024-03-25,Stock,"Taylor, Best and Adams Bond",44.06,270.81,11931.89
2165145,1784,Buy,2023-04-09,Mutual Fund,Burton and Sons Stock,80.93,166.38,13465.13
4298515,2678,Dividend,2023-09-26,Mutual Fund,Chapman and Sons Bond,94.84,140.87,13360.11
4855772,6590,Sell,2022-11-18,Stock,Moore-Russell Stock,91.78,854.83,78456.3
6359398,7071,Sell,2023-01-07,Real Estate,"Spence, Freeman and Ashley Real Estate",14.64,723.59,10593.36
1983991,6240,Sell,2024-08-25,Bond,King-Decker Stock,20.93,996.91,20865.33
5265329,2055,Dividend,2023-04-24,Mutual Fund,"Reeves, Williams and Moore Real Estate",71.07,637.83,45330.58
5587971,1483,Dividend,2023-01-27,Stock,"Barker, Simpson and Mccall Mutual Fund",74.31,979.24,72767.32
1082957,2582,Sell,2023-12-10,Bond,Vazquez-Herrera Real Estate,76.08,399.86,30421.35
4793252,1069,Buy,2024-02-06,Real Estate,Warren Inc Real Estate,65.52,780.73,51153.43
6985825,8069,Dividend,2023-02-19,Mutual Fund,Harris-Gay Mutual Fund,60.9,403.3,24560.97
8114391,2055,Buy,2024-09-05,Stock,Hampton LLC Mutual Fund,1.93,194.9,376.16
6057148,3758,Dividend,2024-08-30,Mutual Fund,Gross Group Stock,77.11,798.92,61604.72
1369057,1029,Sell,2023-11-16,Bond,Johnson Inc Mutual Fund,74.13,320.3,23743.84
2667549,9116,Buy,2023-07-02,Mutual Fund,"Fitzgerald, Anderson and Mcdonald Bond",38.33,697.46,26733.64
3469635,6258,Buy,2024-02-07,Stock,"Perez, Lopez and Leblanc Real Estate",72.9,541.15,39449.83
5217318,5646,Sell,2023-06-22,Mutual Fund,"Brady, Mason and Williams Real Estate",51.66,771.9,39876.35
8640724,6661,Sell,2022-10-12,Stock,"Moore, Hays and Hamilton Real Estate",84.22,647.07,54496.24
4206638,9834,Sell,2024-08-27,Real Estate,"Rivera, Hayes and Hurley Mutual Fund",2.49,565.59,1408.32
5218174,7654,Dividend,2024-02-16,Mutual Fund,Miller LLC Stock,45.82,376.63,17257.19
5149457,3640,Buy,2022-10-12,Real Estate,Little PLC Bond,20.02,784.81,15711.9
3013525,2055,Buy,2022-11-01,Stock,"Jennings, Fisher and Hicks Stock",7.61,318.23,2421.73
6203022,7983,Sell,2024-04-26,Stock,"Greer, Ramirez and Delgado Mutual Fund",85.65,489.71,41943.66
3220836,3640,Buy,2024-02-11,Real Estate,Sanchez-Tucker Real Estate,82.72,98.44,8142.96
8507087,7234,Sell,2023-04-30,Bond,Silva and Sons Real Estate,65.52,633.48,41505.61
6203439,1787,Buy,2023-03-31,Stock,King-Burns Bond,32.47,511.29,16601.59
3917787,5007,Buy,2023-09-29,Bond,"Watts, Buckley and Hamilton Real Estate",40.3,76.84,3096.65
5923581,6369,Dividend,2023-12-22,Mutual Fund,Martin-Boyd Mutual Fund,86.16,766.33,66026.99
2089976,7655,Sell,2024-02-05,Stock,Walker Ltd Real Estate,93.35,947.94,88490.2
3370574,4919,Buy,2023-08-31,Mutual Fund,Porter-Morgan Bond,96.86,256.21,24816.5
3816586,1483,Dividend,2024-02-28,Stock,Olson PLC Stock,86.48,87.79,7592.08
5350893,5108,Dividend,2023-03-31,Bond,Jones Group Mutual Fund,4.83,597.69,2886.84
5262228,9834,Dividend,2023-04-19,Mutual Fund,"Sanford, Hurst and Fletcher Bond",74.42,922.71,68668.08
6337014,4115,Dividend,2023-01-16,Mutual Fund,"Jones, Garcia and Miller Bond",36.81,680.84,25061.72
6982346,3302,Sell,2023-09-25,Stock,"Thomas, Vazquez and Martin Stock",62.39,353.12,22031.16
1954472,3877,Sell,2023-03-25,Mutual Fund,"Shaw, Brown and Adams Real Estate",50.93,915.18,46610.12
5225144,8353,Sell,2024-05-29,Stock,Carr-Fletcher Bond,31.62,736.2,23278.64
7866689,8069,Dividend,2023-01-23,Bond,"Guerrero, Parker and Frye Bond",52.52,429.28,22545.79
6698161,2157,Dividend,2024-03-12,Stock,Barry-Coleman Mutual Fund,82.59,917.67,75790.37
5765544,9015,Dividend,2023-12-12,Stock,Hunter-Green Bond,12.4,464.34,5757.82
3277874,9525,Buy,2024-06-03,Stock,Barr-Stanley Mutual Fund,61.59,100.45,6186.72
7088797,9063,Dividend,2023-11-01,Bond,Chapman-Murphy Mutual Fund,82.62,113.98,9417.03
9490315,5110,Buy,2023-05-25,Stock,Mcguire LLC Real Estate,47.36,821.52,38907.19
5786126,8280,Dividend,2024-07-22,Real Estate,Rivera and Sons Mutual Fund,6.79,761.67,5171.74
9016678,6240,Sell,2023-05-23,Stock,Shelton Inc Mutual Fund,23.83,593.83,14150.97
